seed,sheet_name,variant,mae,rmse,mape,smape,directional_accuracy,roi_proxy,n_obs,mase_denom,mase
11,babybnb,V3,0.0019346478646061,0.0025260476079871,147.2008830149715,68.59368160039439,0.4117647058823529,0.1140233863143276,17,0.0005856222388059701,3.303576497625277
11,babyneirotoken,V0,1.7607058823529407e-05,1.760730363163169e-05,3045.4911822288523,187.38893537453595,0.2352941176470588,-0.105618525247458,17,2.51969696969697e-07,69.87768384563685
11,babyneirotoken,V1,5.929411764705883e-07,6.001666435249463e-07,100.0,200.0,0.7647058823529411,0.105618525247458,17,2.51969696969697e-07,2.3532241519578365
11,babyneirotoken,V2,1.1275117244243675e-06,1.1310529435477255e-06,197.18730575614623,97.96691119288032,0.2352941176470588,-0.105618525247458,17,2.51969696969697e-07,4.47479096885197
11,babyneirotoken,V3,1.4505882352941175e-06,1.5138614436560025e-06,243.6904575663421,108.54337668620477,0.2352941176470588,-0.105618525247458,17,2.51969696969697e-07,5.756994800325421
11,babywen,V0,0.0860766060547164,0.0876951253241046,167.95259500039802,86.14890162072739,0.1176470588235294,-0.1125146906739354,17,0.007573180597014923,11.365978263960153
11,babywen,V1,0.0539285976503947,0.1130351268174768,87.7976130783587,45.65147407430543,0.3529411764705882,-0.047683605083342,17,0.007573180597014923,7.12099717675443
11,babywen,V2,0.0577356893297181,0.0597488370391178,114.36013417963808,67.99765257448331,0.1176470588235294,-0.1125146906739354,17,0.007573180597014923,7.6237042798735635
11,babywen,V3,0.012669287294903,0.0170818641908287,21.67297104867549,19.62710190224102,0.6470588235294118,0.073890030617368,17,0.007573180597014923,1.6729149836855572
11,badideaai,V0,1.9e-07,1.9e-07,1899.9999999999995,180.9523809523809,0.0,-0.088235294117647,17,1.3432835820895523e-09,141.44444444444446
11,badideaai,V1,1e-08,1e-08,100.0,200.0,0.1764705882352941,0.088235294117647,17,1.3432835820895523e-09,7.444444444444445
11,badideaai,V2,9.72504521031097e-09,9.726342852114636e-09,97.25045210310972,65.42957288536864,0.1764705882352941,0.088235294117647,17,1.3432835820895523e-09,7.239755878787056
11,badideaai,V3,2.5294117647058834e-08,2.7759471091757456e-08,252.94117647058832,107.56302521008404,0.0,-0.088235294117647,17,1.3432835820895523e-09,18.830065359477132
11,bananatapewall,V0,0.0047603726142229,0.0047605464952147,1575.9027232521605,177.1323995840291,0.2941176470588235,-0.0530244299731379,17,0.00017629373134328354,27.00250643032442
11,bananatapewall,V1,0.0054608258359846,0.010236620067731,1818.349750539516,197.9079993601524,0.4117647058823529,-0.0104830676571651,17,0.00017629373134328354,30.975723268067565
11,bananatapewall,V2,0.0005419527547479,0.0005447031849454,181.24081107690623,93.91077755338031,0.2941176470588235,-0.0530244299731379,17,0.00017629373134328354,3.074146486199195
11,bananatapewall,V3,0.0002053215688991,0.0003040582149344,68.05031665399571,45.625709664123775,0.3529411764705882,-0.0167605487792949,17,0.00017629373134328354,1.1646560960201855
11,beercoin2,V0,0.0001791058823529,0.0001791106065765,2401.2443677814904,184.2879010414932,0.2352941176470588,-0.0715939877701422,17,1.2277611940298507e-06,145.88006464435082
11,beercoin2,V1,7.644117647058823e-06,7.754020209656711e-06,100.0,200.0,0.7647058823529411,0.0715939877701422,17,1.2277611940298507e-06,6.226062270276454
